Med1 Med2 Caracteristca1 Caracteristca2 Caracteristca3 Caracteristca4
SERENTIL SEROQUEL 0.628571428571 0.5 0.5 0.375
SERENTIL SERTRALINE 0.538775510204 0.45 0.4 0.3
SERENTIL SERZONE 0.577777777778 0.5625 0.375 0.375
SERENTIL SINEQUAN 0.314285714286 0.3125 0.25 0.125
SEROPHENE BREVIBLOC 0.30612244898 0.2222222222222222 0.0 0.0
SEROPHENE PENICILLIN@G@POTASSIUM 0.224516129032 0.11363636363636363 0.09090909090909094 0.0
SEROPHENE SARAFEM 0.67619047619 0.3888888888888889 0.33333333333333337 0.1111111111111111
SEROPHENE STADOL 0.316049382716 0.2777777777777778 0.11111111111111116 0.1111111111111111
SEROQUEL CARDIZEM 0.414285714286 0.25 0.25 0.0
SEROQUEL SERENTIL 0.628571428571 0.5 0.5 0.375
SEROQUEL SERZONE 0.467532467532 0.5625 0.5 0.375
SERTRALINE ESTRATAB 0.50612244898 0.4 0.4 0.0
SERTRALINE NIFEREX 0.378021978022 0.2 0.09999999999999998 0.0
SERTRALINE PREVACID 0.469387755102 0.3 0.30000000000000004 0.0
SERTRALINE SELEGILINE 0.634615384615 0.6 0.6 0.2
SERTRALINE SERENTIL 0.538775510204 0.45 0.4 0.3
SERTRALINE SERZONE 0.549450549451 0.5 0.5 0.3
SERZONE HUMULIN 0.281081081081 0.07142857142857142 0.0 0.0
SERZONE SELEGILINE 0.459770114943 0.4 0.4 0.2
SERZONE SERENTIL 0.577777777778 0.5625 0.375 0.375
SERZONE SEROQUEL 0.467532467532 0.5625 0.5 0.375
SERZONE SERTRALINE 0.549450549451 0.5 0.5 0.3
SERZONE ZOSYN 0.48125 0.2857142857142857 0.1428571428571429 0.0
SINEQUAN DOPAMINE 0.39 0.3125 0.0 0.0
SINEQUAN SERENTIL 0.314285714286 0.3125 0.25 0.125
SINEQUAN SINGULAIR 0.459770114943 0.5555555555555556 0.4444444444444444 0.3333333333333333
SINGULAIR FIORICET 0.280459770115 0.2222222222222222 0.11111111111111116 0.0
SINGULAIR SINEQUAN 0.459770114943 0.5555555555555556 0.4444444444444444 0.3333333333333333
SINGULAIR TIGAN 0.362162162162 0.2222222222222222 0.33333333333333337 0.0
SLO@BID DOLOBID 0.788732394366 0.5714285714285714 0.5714285714285714 0.0
SLO@BID LOPID 0.819672131148 0.5 0.5714285714285714 0.0
SLO@BID LORABID 0.647887323944 0.6428571428571429 0.5714285714285714 0.0
SLO@BID METHYLPREDNISOLONE 0.321212121212 0.1388888888888889 0.11111111111111116 0.0
SLO@BID VANTIN 0.405882352941 0.14285714285714285 0.1428571428571429 0.0
SLO@BID VECURONIUM 0.433333333333 0.2 0.09999999999999998 0.0
SLO@BID XANAX 0.334426229508 0.0 0.0 0.0
SODIUM@PHOSPHATES LORABID 0.1984 0.11764705882352941 0.11764705882352944 0.0
SODIUM@PHOSPHATES ORTHO@CYCLEN 0.413422818792 0.23529411764705882 0.23529411764705888 0.0
SODIUM@PHOSPHATES POTASSIUM@PHOSPHATES 0.818652849741 0.725 0.75 0.0
SOLU@MEDROL CYCLOSERINE 0.392792792793 0.22727272727272727 0.09090909090909094 0.0
SOLU@MEDROL DEPO@MEDROL 0.707407407407 0.6363636363636364 0.6363636363636364 0.0
SOLU@MEDROL NASAREL 0.523076923077 0.22727272727272727 0.18181818181818177 0.0
SORIATANE LOXITANE 0.587951807229 0.5555555555555556 0.6666666666666667 0.0
SORIATANE PYRETHRINS 0.49900990099 0.3 0.19999999999999996 0.0
SORIATANE VOSOL 0.36 0.2222222222222222 0.11111111111111116 0.0
STADOL CYCLOSERINE 0.36043956044 0.09090909090909091 0.09090909090909094 0.0
STADOL DOXEPIN 0.428169014085 0.2857142857142857 0.0 0.0
STADOL HALDOL 0.529411764706 0.5 0.5 0.0
STADOL SINEQUAN 0.335135135135 0.3125 0.125 0.125
STADOL SUFENTANIL@CITRATE 0.3936 0.19444444444444445 0.2222222222222222 0.05555555555555555
SUFENTANIL@CITRATE FENTANYL@CITRATE 0.93023255814 0.8055555555555556 0.8333333333333334 0.0
SULFADIAZINE RITONAVIR 0.392523364486 0.20833333333333334 0.16666666666666663 0.0
SULFADIAZINE SULFASALAZINE 0.825196850394 0.7692307692307693 0.7692307692307692 0.38461538461538464
SULFASALAZINE LORTAB 0.29702970297 0.15384615384615385 0.15384615384615385 0.0
SULFASALAZINE SULFADIAZINE 0.825196850394 0.7692307692307693 0.7692307692307692 0.38461538461538464
SULFASALAZINE SULFISOXAZOLE 0.671641791045 0.6153846153846154 0.6153846153846154 0.3076923076923077
SULFISOXAZOLE SULFASALAZINE 0.671641791045 0.6153846153846154 0.6153846153846154 0.3076923076923077
SULFISOXAZOLE TETRADECYL@SULFATE 0.39746835443 0.2777777777777778 0.11111111111111116 0.0
SUMATRIPTAN ZOLMITRIPTAN 0.852713178295 0.625 0.6666666666666667 0.0
SURGILUBE DOXORUBICIN 0.461538461538 0.22727272727272727 0.09090909090909094 0.0
SURGILUBE LACRILUBE 0.68085106383 0.5555555555555556 0.5555555555555556 0.0
SURGILUBE LAXIS 0.264864864865 0.1111111111111111 0.11111111111111116 0.0
SYMMETREL DIPHENIDOL 0.445714285714 0.15 0.19999999999999996 0.0
SYMMETREL SYNTHROID 0.588235294118 0.4444444444444444 0.2222222222222222 0.2222222222222222
SYNAGIS LAMOTRIGINE 0.331914893617 0.22727272727272727 0.18181818181818177 0.0
SYNAGIS MISOPROSTOL 0.269387755102 0.13636363636363635 0.09090909090909094 0.0
SYNAGIS SYNVISC 0.697435897436 0.7142857142857143 0.5714285714285714 0.42857142857142855
SYNAGIS VECURONIUM 0.275862068966 0.15 0.09999999999999998 0.0
SYNAGIS ZINECARD 0.503703703704 0.1875 0.125 0.0
SYNTHROID PONDIMIN 0.374736842105 0.2222222222222222 0.2222222222222222 0.0
SYNTHROID SYMMETREL 0.588235294118 0.4444444444444444 0.2222222222222222 0.2222222222222222
SYNTHROID VIRACEPT 0.341052631579 0.1111111111111111 0.0 0.0
SYNVISC SYNAGIS 0.697435897436 0.7142857142857143 0.5714285714285714 0.42857142857142855
T@PA NASAREL 0.288888888889 0.07142857142857142 0.1428571428571429 0.0
T@PA TNKASE 0.462745098039 0.3333333333333333 0.33333333333333337 0.16666666666666666
TAMIFLU CODEINE 0.451428571429 0.14285714285714285 0.0 0.0
TAMIFLU EURAX 0.186666666667 0.14285714285714285 0.0 0.0
TAMIFLU THERAFLU 0.562962962963 0.5 0.5 0.125
TAXOL CLORAZEPATE 0.304761904762 0.09090909090909091 0.09090909090909094 0.0
TAXOL PAXIL 0.859259259259 0.5 0.6 0.0
TAXOL TAXOTERE 0.597014925373 0.5625 0.5 0.5
TAXOTERE TAXOL 0.597014925373 0.5625 0.5 0.5
TAXOTERE TETRADECYL@SULFATE 0.30534351145 0.19444444444444445 0.16666666666666663 0.05555555555555555
TEGRETOL DOLOBID 0.37037037037 0.1875 0.0 0.0
TEGRETOL TORADOL 0.740740740741 0.5 0.5 0.125
TEGRETOL TRIPHASIL 0.425263157895 0.2777777777777778 0.2222222222222222 0.1111111111111111
TEMAZEPAM CARAFATE 0.514942528736 0.2222222222222222 0.11111111111111116 0.0
TEMAZEPAM FLURAZEPAM 0.594059405941 0.55 0.6 0.0
TENORMIN DIABETA 0.38961038961 0.125 0.0 0.0
TENORMIN IMURAN 0.654054054054 0.1875 0.25 0.0
TENORMIN THIAMINE 0.509523809524 0.5 0.375 0.125
TENORMIN TROVAN 0.435897435897 0.375 0.375 0.125
TESTODERM ESTRADERM 0.78431372549 0.7222222222222222 0.6666666666666667 0.0
TESTODERM ISORDIL 0.468181818182 0.2222222222222222 0.2222222222222222 0.0
TETRACYCLINE TETRADECYL@SULFATE 0.611612903226 0.4722222222222222 0.5 0.2777777777777778
TETRADECYL@SULFATE TEMAZEPAM 0.376811594203 0.3055555555555556 0.2777777777777778 0.1111111111111111
TETRADECYL@SULFATE TETRACYCLINE 0.611612903226 0.4722222222222222 0.5 0.2777777777777778
THERAFLU TAMIFLU 0.562962962963 0.5 0.5 0.125
THIAMINE PARLODEL 0.238095238095 0.1875 0.0 0.0
THIAMINE TENORMIN 0.509523809524 0.5 0.375 0.125
TIAGABINE AMRINONE 0.448192771084 0.3888888888888889 0.2222222222222222 0.0
TIAGABINE BEPRIDIL 0.441379310345 0.2222222222222222 0.11111111111111116 0.0
TIAGABINE ETHMOZINE 0.457777777778 0.3888888888888889 0.33333333333333337 0.0
TIAGABINE HYDROCORTISONE 0.369230769231 0.25 0.2142857142857143 0.0
TIAGABINE TIZANIDINE 0.735483870968 0.6 0.6 0.2
TIAZAC TIGAN 0.561403508772 0.5833333333333334 0.5 0.3333333333333333
TIAZAC ZIAC 0.6 0.4166666666666667 0.5 0.0
TIGAN HERCEPTIN 0.461538461538 0.2222222222222222 0.11111111111111116 0.0
TIGAN LONOX 0.296296296296 0.1 0.0 0.0
TIGAN SUMATRIPTAN 0.431818181818 0.2727272727272727 0.36363636363636365 0.0
TIGAN TIAZAC 0.561403508772 0.5833333333333334 0.5 0.3333333333333333
TIZANIDINE TEGRETOL 0.36170212766 0.2 0.09999999999999998 0.1
TIZANIDINE TIAGABINE 0.735483870968 0.6 0.6 0.2
TNKASE IMIPENEM 0.367567567568 0.125 0.125 0.0
TNKASE T@PA 0.462745098039 0.3333333333333333 0.33333333333333337 0.16666666666666666
TOBRADEX TOBREX 0.769230769231 0.6875 0.75 0.5
TOBREX TOBRADEX 0.769230769231 0.6875 0.75 0.5
TOLAZAMIDE ETOMIDATE 0.537634408602 0.45 0.30000000000000004 0.0
TOLAZAMIDE ROXICET 0.377011494253 0.25 0.19999999999999996 0.0
TOLAZAMIDE TOLBUTAMIDE 0.773831775701 0.7272727272727273 0.7272727272727273 0.2727272727272727
TOLBUTAMIDE TOLAZAMIDE 0.773831775701 0.7272727272727273 0.7272727272727273 0.2727272727272727
TORADOL CHLORPROPAMIDE 0.288695652174 0.21428571428571427 0.2142857142857143 0.0
TORADOL DEPAKOTE 0.322077922078 0.25 0.25 0.0
TORADOL EQUIGESIC 0.25 0.0 0.0 0.0
TORADOL INDERAL 0.513513513514 0.2857142857142857 0.1428571428571429 0.0
TORADOL TEGRETOL 0.740740740741 0.5 0.5 0.125
TORADOL TORECAN 0.648648648649 0.5714285714285714 0.4285714285714286 0.42857142857142855
TORADOL TRAMADOL 0.691358024691 0.6875 0.625 0.125
TORECAN AMOXICILLIN 0.344680851064 0.22727272727272727 0.2727272727272727 0.0
TORECAN OCU@MYCIN 0.592207792208 0.2777777777777778 0.2222222222222222 0.0
TORECAN TORADOL 0.648648648649 0.5714285714285714 0.4285714285714286 0.42857142857142855
TORSEMIDE FUROSEMIDE 0.857731958763 0.6 0.7 0.0
TORSEMIDE VINCRISTINE 0.496296296296 0.2727272727272727 0.2727272727272727 0.0
TRAMADOL TORADOL 0.691358024691 0.6875 0.625 0.125
TRAMADOL VOLTAREN 0.45 0.1875 0.125 0.0
TRANDATE TRIDRATE 0.772727272727 0.6875 0.625 0.25
TRI@NORINYL ALLOPURINOL 0.554954954955 0.36363636363636365 0.36363636363636365 0.0
TRI@NORINYL NORVASC 0.391578947368 0.2727272727272727 0.2727272727272727 0.0
TRI@NORINYL TRIPHASIL 0.464761904762 0.4090909090909091 0.4545454545454546 0.2727272727272727
TRIDRATE FLURAZEPAM 0.444897959184 0.25 0.19999999999999996 0.0
TRIDRATE LAMISIL 0.365432098765 0.125 0.0 0.0
TRIDRATE TRANDATE 0.772727272727 0.6875 0.625 0.25
TRIFLUOPERAZINE TRIHEXYPHENIDYL 0.382278481013 0.4 0.2666666666666667 0.2
TRIHEXYPHENIDYL TRIFLUOPERAZINE 0.382278481013 0.4 0.2666666666666667 0.2
TRIPHASIL TRI@NORINYL 0.464761904762 0.4090909090909091 0.4545454545454546 0.2727272727272727
TRIPHASIL UREX 0.315492957746 0.1111111111111111 0.11111111111111116 0.0
TROVAN AMANTADINE 0.442857142857 0.15 0.19999999999999996 0.0
TROVAN CHLORPROMAZINE 0.471428571429 0.21428571428571427 0.2857142857142857 0.0
TROVAN TENORMIN 0.435897435897 0.375 0.375 0.125
ULTANE ULTRAM 0.74375 0.6666666666666666 0.5 0.5
ULTRAM BUSPIRONE 0.533333333333 0.2222222222222222 0.2222222222222222 0.0
ULTRAM IODINE 0.36 0.0 0.0 0.0
ULTRAM ULTANE 0.74375 0.6666666666666666 0.5 0.5
ULTRAM VOLTAREN 0.748717948718 0.3125 0.375 0.0
UREX EREX 0.87 0.625 0.75 0.0
UREX MICRO@K 0.481481481481 0.14285714285714285 0.1428571428571429 0.0
URIDON PENICILLIN@G@POTASSIUM 0.211594202899 0.09090909090909091 0.09090909090909094 0.0
URIDON VICODIN 0.501492537313 0.2857142857142857 0.2857142857142857 0.0
URISED FLUOROURACIL 0.466666666667 0.20833333333333334 0.16666666666666663 0.0
URISED LORTAB 0.63125 0.16666666666666666 0.0 0.0
URISED NIMODIPINE 0.435 0.15 0.09999999999999998 0.0
URISED UROCIT@K 0.716417910448 0.375 0.375 0.25
UROCIT@K URISED 0.716417910448 0.375 0.375 0.25
VALSARTAN COUMADIN 0.36043956044 0.16666666666666666 0.2222222222222222 0.0
VALSARTAN LIORESAL 0.426373626374 0.3333333333333333 0.2222222222222222 0.0
VALSARTAN LOSARTAN 0.821052631579 0.6666666666666666 0.6666666666666667 0.0
VALSARTAN PRILOSEC 0.446315789474 0.16666666666666666 0.0 0.0
VANCENASE NEPHROX 0.290909090909 0.16666666666666666 0.11111111111111116 0.0
VANCENASE RANITIDINE 0.59381443299 0.3 0.30000000000000004 0.0
VANCENASE VANCERIL 0.615384615385 0.6111111111111112 0.5555555555555556 0.5555555555555556
VANCERIL FLUOROURACIL 0.303846153846 0.20833333333333334 0.25 0.0
VANCERIL MONOKET 0.385185185185 0.25 0.125 0.0
VANCERIL VANCENASE 0.615384615385 0.6111111111111112 0.5555555555555556 0.5555555555555556
VANCOMYCIN CARDENE@SR 0.438095238095 0.15 0.09999999999999998 0.0
VANCOMYCIN VECURONIUM 0.492307692308 0.4 0.19999999999999996 0.1
VANCOMYCIN VICODIN 0.58021978022 0.5 0.5 0.1
VANTIN HALOTESTIN 0.504545454545 0.35 0.4 0.0
VANTIN LOVASTATIN 0.590909090909 0.45 0.5 0.0
VANTIN VENTOLIN 0.74358974359 0.5625 0.625 0.125
VECURONIUM SYMMETREL 0.348514851485 0.2 0.0 0.0
VECURONIUM VANCOMYCIN 0.492307692308 0.4 0.19999999999999996 0.1
VENTOLIN BENYLIN 0.716049382716 0.5625 0.625 0.0
VENTOLIN CYTOSAR@U 0.361904761905 0.2222222222222222 0.11111111111111116 0.0
VENTOLIN EULEXIN 0.4 0.375 0.375 0.0
VENTOLIN OXYCODONE 0.441379310345 0.16666666666666666 0.2222222222222222 0.0
VENTOLIN SELEGILINE 0.523404255319 0.35 0.4 0.0
VENTOLIN VANTIN 0.74358974359 0.5625 0.625 0.125
VENTOLIN ZINECARD 0.595454545455 0.1875 0.125 0.0
VEPESID OS@CAL 0.35 0.14285714285714285 0.0 0.0
VEPESID PYRETHRINS 0.349473684211 0.25 0.19999999999999996 0.0
VEPESID SYMMETREL 0.368181818182 0.2222222222222222 0.11111111111111116 0.0
VEPESID VERSED 0.664788732394 0.5714285714285714 0.5714285714285714 0.2857142857142857
VERAPAMIL VERELAN 0.609523809524 0.5 0.4444444444444444 0.3333333333333333
VERELAN DOPAMINE 0.280519480519 0.125 0.125 0.0
VERELAN VANCENASE 0.347619047619 0.3888888888888889 0.33333333333333337 0.1111111111111111
VERELAN VERAPAMIL 0.609523809524 0.5 0.4444444444444444 0.3333333333333333
VERELAN VIRILON 0.918918918919 0.5714285714285714 0.5714285714285714 0.14285714285714285
VERSED VEPESID 0.664788732394 0.5714285714285714 0.5714285714285714 0.2857142857142857
VERSED VISTARIL 0.451282051282 0.3125 0.125 0.125
VEXOL LAMIVUDINE 0.280519480519 0.1 0.09999999999999998 0.0
VEXOL VOSOL 0.851851851852 0.6 0.6 0.2
VIAGRA ALLEGRA 0.674626865672 0.42857142857142855 0.4285714285714286 0.0
VIAGRA ESMOLOL 0.14328358209 0.0 0.0 0.0
VICODIN FIORICET 0.462337662338 0.3125 0.25 0.0
VICODIN PERIACTIN 0.542857142857 0.3333333333333333 0.33333333333333337 0.0
VICODIN URIDON 0.501492537313 0.2857142857142857 0.2857142857142857 0.0
VINBLASTINE TORADOL 0.285714285714 0.09090909090909091 0.09090909090909094 0.0
VINBLASTINE VINCRISTINE 0.832786885246 0.7272727272727273 0.7272727272727273 0.2727272727272727
VINCRISTINE PIPERONYL@BUTOXIDE 0.332432432432 0.2222222222222222 0.2777777777777778 0.0
VINCRISTINE VINBLASTINE 0.832786885246 0.7272727272727273 0.7272727272727273 0.2727272727272727
VIOXX NEORAL 0.266666666667 0.16666666666666666 0.16666666666666663 0.0
VIOXX SULFISOXAZOLE 0.36170212766 0.19230769230769232 0.23076923076923073 0.0
VIOXX ZYVOX 0.6 0.4 0.19999999999999996 0.0
VIRACEPT NICODERM 0.313636363636 0.25 0.25 0.0
VIRACEPT VANCERIL 0.340909090909 0.4375 0.25 0.125
VIRACEPT VIRAMUNE 0.547619047619 0.625 0.5 0.5
VIRAMUNE PYRIDOXINE 0.564444444444 0.25 0.30000000000000004 0.0
VIRAMUNE VIRACEPT 0.547619047619 0.625 0.5 0.5
VIRILON GUAIFENESIN 0.377777777778 0.18181818181818182 0.18181818181818177 0.0
VIRILON VERELAN 0.918918918919 0.5714285714285714 0.5714285714285714 0.14285714285714285
VISTARIL VERSED 0.451282051282 0.3125 0.125 0.125
VISTARIL ZESTRIL 0.884705882353 0.5 0.625 0.0
VOLMAX FLOMAX 0.735294117647 0.5 0.5 0.0
VOLMAX LONOX 0.616393442623 0.25 0.33333333333333337 0.0
VOLTAREN CEFACLOR 0.386363636364 0.1875 0.0 0.0
VOLTAREN CISPLATIN 0.412631578947 0.2222222222222222 0.2222222222222222 0.0
VOLTAREN FAM@PREN@FORTE 0.439285714286 0.21428571428571427 0.2142857142857143 0.0
VOLTAREN LOVENOX 0.43950617284 0.3125 0.125 0.0
VOLTAREN TRAMADOL 0.45 0.1875 0.125 0.0
VOLTAREN ULTRAM 0.748717948718 0.3125 0.375 0.0
VOSOL AMILORIDE 0.274285714286 0.1111111111111111 0.11111111111111116 0.0
VOSOL ANASPAZ 0.38125 0.14285714285714285 0.1428571428571429 0.0
VOSOL LOVENOX 0.375 0.2857142857142857 0.2857142857142857 0.0
VOSOL VEXOL 0.851851851852 0.6 0.6 0.2
XANAX LANOXIN 0.5625 0.35714285714285715 0.4285714285714286 0.0
XANAX METHADONE 0.324324324324 0.16666666666666666 0.11111111111111116 0.0
XANAX TIAGABINE 0.32 0.2222222222222222 0.2222222222222222 0.0
XANAX ZANTAC 0.590163934426 0.4166666666666667 0.5 0.0
XANAX ZYRTEC 0.340983606557 0.0 0.0 0.0
YOCON LOMOVIL 0.3 0.2857142857142857 0.2857142857142857 0.0
YOCON PROPULSID 0.324324324324 0.1111111111111111 0.11111111111111116 0.0
YOCON ZOCOR 0.52 0.6 0.6 0.0
ZAGAM ZYBAN 0.740740740741 0.5 0.4 0.2
ZANTAC DENAVIR 0.512676056338 0.21428571428571427 0.1428571428571429 0.0
ZANTAC LOSARTAN 0.476923076923 0.375 0.375 0.0
ZANTAC NEUPOGEN 0.324324324324 0.125 0.0 0.0
ZANTAC PARLODEL 0.282051282051 0.125 0.125 0.0
ZANTAC PITOCIN 0.456338028169 0.21428571428571427 0.1428571428571429 0.0
ZANTAC PROCANBID 0.545882352941 0.2222222222222222 0.2222222222222222 0.0
ZANTAC XANAX 0.590163934426 0.4166666666666667 0.5 0.0
ZANTAC ZOFRAN 0.388235294118 0.4166666666666667 0.33333333333333337 0.16666666666666666
ZANTAC ZYRTEC 0.647058823529 0.5 0.5 0.16666666666666666
ZEBETA DIABETA 0.901587301587 0.5 0.5714285714285714 0.0
ZEBETA METHOTREXATE 0.348936170213 0.20833333333333334 0.25 0.0
ZEMURON LOPID 0.28125 0.14285714285714285 0.0 0.0
ZEMURON PLAVIX 0.242253521127 0.0 0.0 0.0
ZEMURON REMERON 0.810810810811 0.6428571428571429 0.7142857142857143 0.0
ZEMURON UROCIT@K 0.405405405405 0.375 0.0 0.0
ZESTRIL VISTARIL 0.884705882353 0.5 0.625 0.0
ZIAC LAMIVUDINE 0.302857142857 0.1 0.09999999999999998 0.0
ZIAC TIAZAC 0.6 0.4166666666666667 0.5 0.0
ZIAC VOLMAX 0.355555555556 0.16666666666666666 0.16666666666666663 0.0
ZINACEF CYTOVENE 0.457142857143 0.1875 0.125 0.0
ZINACEF NAPROSYN 0.493827160494 0.25 0.0 0.0
ZINACEF ZITHROMAX 0.386363636364 0.3888888888888889 0.2222222222222222 0.2222222222222222
ZINECARD GEMZAR 0.594871794872 0.3125 0.25 0.0
ZITHROMAX CARBOPLATIN 0.303571428571 0.22727272727272727 0.09090909090909094 0.0
ZITHROMAX METOPROLOL 0.327619047619 0.3 0.30000000000000004 0.0
ZITHROMAX SLO@BID 0.376470588235 0.1111111111111111 0.0 0.0
ZITHROMAX TETRADECYL@SULFATE 0.397183098592 0.16666666666666666 0.11111111111111116 0.0
ZITHROMAX ZINACEF 0.386363636364 0.3888888888888889 0.2222222222222222 0.2222222222222222
ZOCOR COZAAR 0.666666666667 0.3333333333333333 0.33333333333333337 0.0
ZOCOR YOCON 0.52 0.6 0.6 0.0
ZOCOR ZOLOFT 0.426229508197 0.5833333333333334 0.5 0.3333333333333333
ZOFRAN CARBRITAL 0.4 0.16666666666666666 0.2222222222222222 0.0
ZOFRAN FOLIC@ACID 0.36049382716 0.2 0.19999999999999996 0.0
ZOFRAN PACLITAXEL 0.340909090909 0.1 0.09999999999999998 0.0
ZOFRAN PARAPLATIN 0.381818181818 0.2 0.19999999999999996 0.0
ZOFRAN ZANTAC 0.388235294118 0.4166666666666667 0.33333333333333337 0.16666666666666666
ZOFRAN ZOSYN 0.708196721311 0.5 0.5 0.3333333333333333
ZOLMITRIPTAN OCUMYCIN 0.411111111111 0.25 0.25 0.0
ZOLMITRIPTAN REZULIN 0.388571428571 0.20833333333333334 0.16666666666666663 0.0
ZOLMITRIPTAN SUMATRIPTAN 0.852713178295 0.625 0.6666666666666667 0.0
ZOLOFT LONOX 0.4 0.3333333333333333 0.33333333333333337 0.0
ZOLOFT ZOCOR 0.426229508197 0.5833333333333334 0.5 0.3333333333333333
ZONALON TIAZAC 0.310447761194 0.21428571428571427 0.1428571428571429 0.0
ZONALON ZONE@A@FORTE 0.510344827586 0.4166666666666667 0.41666666666666663 0.25
ZONE@A@FORTE LOMOVIL 0.47816091954 0.16666666666666666 0.16666666666666663 0.0
ZONE@A@FORTE SERTRALINE 0.407692307692 0.20833333333333334 0.16666666666666663 0.0
ZONE@A@FORTE TIZANIDINE 0.492 0.20833333333333334 0.16666666666666663 0.0
ZONE@A@FORTE ZONALON 0.510344827586 0.4166666666666667 0.41666666666666663 0.25
ZOSYN NAPROSYN 0.63661971831 0.4375 0.5 0.0
ZOSYN ZOFRAN 0.708196721311 0.5 0.5 0.3333333333333333
ZYBAN ZAGAM 0.740740740741 0.5 0.4 0.2
ZYPREXA CELEXA 0.567164179104 0.35714285714285715 0.4285714285714286 0.0
ZYPREXA GLUCOPHAGE 0.294505494505 0.15 0.09999999999999998 0.0
ZYPREXA INDERAL@LA 0.319047619048 0.15 0.19999999999999996 0.0
ZYPREXA LEVBID 0.304225352113 0.14285714285714285 0.0 0.0
ZYPREXA NAVANE 0.280597014925 0.07142857142857142 0.0 0.0
ZYPREXA ZOLOFT 0.343661971831 0.21428571428571427 0.1428571428571429 0.14285714285714285
ZYPREXA ZYRTEC 0.56338028169 0.5 0.4285714285714286 0.2857142857142857
ZYRTEC CAFERGOT 0.579487179487 0.125 0.125 0.0
ZYRTEC XANAX 0.340983606557 0.0 0.0 0.0
ZYRTEC ZANTAC 0.647058823529 0.5 0.5 0.16666666666666666
ZYRTEC ZYPREXA 0.56338028169 0.5 0.4285714285714286 0.2857142857142857
ZYVOX DOXORUBICIN 0.338095238095 0.13636363636363635 0.09090909090909094 0.0
ZYVOX SELEGILINE 0.327272727273 0.0 0.0 0.0
ZYVOX VIOXX 0.6 0.4 0.19999999999999996 0.0
